ProbeName	circRNA
ASCRP3007162	hsa_circRNA_081055
ASCRP3007163	hsa_circRNA_057619
ASCRP3007164	hsa_circRNA_404469
ASCRP3007165	hsa_circRNA_101074
ASCRP3007166	hsa_circRNA_406517
ASCRP3007167	hsa_circRNA_102199
ASCRP3007168	hsa_circRNA_406681
ASCRP3007169	hsa_circRNA_086344
ASCRP3007170	hsa_circRNA_028861
ASCRP3007171	hsa_circRNA_006389
ASCRP3007172	hsa_circRNA_001027
ASCRP3007173	hsa_circRNA_403797
ASCRP3007174	hsa_circRNA_103187
ASCRP3007175	hsa_circRNA_405998
ASCRP3007176	hsa_circRNA_066608
ASCRP3007177	hsa_circRNA_405224
ASCRP3007178	hsa_circRNA_402721
ASCRP3007179	hsa_circRNA_101882
ASCRP3007180	hsa_circRNA_104819
ASCRP3007181	hsa_circRNA_002048
ASCRP3007182	hsa_circRNA_005377
ASCRP3007183	hsa_circRNA_102002
ASCRP3007184	hsa_circRNA_102004
ASCRP3007185	hsa_circRNA_405959
ASCRP3007186	hsa_circRNA_044885
ASCRP3007187	hsa_circRNA_102718
ASCRP3007188	hsa_circRNA_104833
ASCRP3007189	hsa_circRNA_104875
ASCRP3007190	hsa_circRNA_402911
ASCRP3007191	hsa_circRNA_401901
ASCRP3007192	hsa_circRNA_007856
ASCRP3007193	hsa_circRNA_404984
ASCRP3007194	hsa_circRNA_103960
ASCRP3007195	hsa_circRNA_052319
ASCRP3007196	hsa_circRNA_405821
ASCRP3007197	hsa_circRNA_092483
ASCRP3007198	hsa_circRNA_028072
ASCRP3007199	hsa_circRNA_081545
ASCRP3007200	hsa_circRNA_001067
ASCRP3007201	hsa_circRNA_023110
ASCRP3007202	hsa_circRNA_404543
ASCRP3007203	hsa_circRNA_101251
ASCRP3007204	hsa_circRNA_103780
ASCRP3007205	hsa_circRNA_104050
ASCRP3007206	hsa_circRNA_103694
ASCRP3007207	hsa_circRNA_100055
ASCRP3007208	hsa_circRNA_100512
ASCRP3007209	hsa_circRNA_061346
ASCRP3007210	hsa_circRNA_031668
ASCRP3007211	hsa_circRNA_017306
ASCRP3007212	hsa_circRNA_050273
ASCRP3007213	hsa_circRNA_102438
ASCRP3007214	hsa_circRNA_407242
ASCRP3007215	hsa_circRNA_102462
ASCRP3007216	hsa_circRNA_018834
ASCRP3007217	hsa_circRNA_406220
ASCRP3007218	hsa_circRNA_103988
ASCRP3007219	hsa_circRNA_101031
ASCRP3007220	hsa_circRNA_400952
ASCRP3007221	hsa_circRNA_100898
ASCRP3007222	hsa_circRNA_103022
ASCRP3007223	hsa_circRNA_092524
ASCRP3007224	hsa_circRNA_058741
ASCRP3007225	hsa_circRNA_019756
ASCRP3007226	hsa_circRNA_404029
ASCRP3007227	hsa_circRNA_103640
ASCRP3007228	hsa_circRNA_101207
ASCRP3007229	hsa_circRNA_406416
ASCRP3007230	hsa_circRNA_020076
ASCRP3007231	hsa_circRNA_407089
ASCRP3007232	hsa_circRNA_400579
ASCRP3007233	hsa_circRNA_024600
ASCRP3007234	hsa_circRNA_024790
ASCRP3007235	hsa_circRNA_103828
ASCRP3007236	hsa_circRNA_100648
ASCRP3007237	hsa_circRNA_029562
ASCRP3007238	hsa_circRNA_102454
ASCRP3007239	hsa_circRNA_100911
ASCRP3007240	hsa_circRNA_072837
ASCRP3007241	hsa_circRNA_406714
ASCRP3007242	hsa_circRNA_041698
ASCRP3007243	hsa_circRNA_103069
ASCRP3007244	hsa_circRNA_101763
ASCRP3007245	hsa_circRNA_101413
ASCRP3007246	hsa_circRNA_080320
ASCRP3007247	hsa_circRNA_049237
ASCRP3007248	hsa_circRNA_102215
ASCRP3007249	hsa_circRNA_047720
ASCRP3007250	hsa_circRNA_104879
ASCRP3007251	hsa_circRNA_036088
ASCRP3007252	hsa_circRNA_400026
ASCRP3007253	hsa_circRNA_104322
ASCRP3007254	hsa_circRNA_405762
ASCRP3007255	hsa_circRNA_400512
ASCRP3007256	hsa_circRNA_403838
ASCRP3007257	hsa_circRNA_101142
ASCRP3007258	hsa_circRNA_024393
ASCRP3007259	hsa_circRNA_024853
ASCRP3007260	hsa_circRNA_406140
ASCRP3007261	hsa_circRNA_020625
ASCRP3007262	hsa_circRNA_043898
ASCRP3007263	hsa_circRNA_024588
ASCRP3007264	hsa_circRNA_404630
ASCRP3007265	hsa_circRNA_104896
ASCRP3007266	hsa_circRNA_400923
ASCRP3007267	hsa_circRNA_104451
ASCRP3007268	hsa_circRNA_056530
ASCRP3007269	hsa_circRNA_405412
ASCRP3007270	hsa_circRNA_103906
ASCRP3007271	hsa_circRNA_005476
ASCRP3007272	hsa_circRNA_407258
ASCRP3007273	hsa_circRNA_101272
ASCRP3007274	hsa_circRNA_001943
ASCRP3007275	hsa_circRNA_100083
ASCRP3007276	hsa_circRNA_402441
ASCRP3007277	hsa_circRNA_026468
ASCRP3007278	hsa_circRNA_100956
ASCRP3007279	hsa_circRNA_005768
ASCRP3007280	hsa_circRNA_027446
ASCRP3007281	hsa_circRNA_103543
ASCRP3007282	hsa_circRNA_001880
ASCRP3007283	hsa_circRNA_014644
ASCRP3007284	hsa_circRNA_104109
ASCRP3007285	hsa_circRNA_004993
ASCRP3007286	hsa_circRNA_101604
ASCRP3007287	hsa_circRNA_006296
ASCRP3007288	hsa_circRNA_101508
ASCRP3007289	hsa_circRNA_102118
ASCRP3007290	hsa_circRNA_402705
ASCRP3007291	hsa_circRNA_011084
ASCRP3007292	hsa_circRNA_001982
ASCRP3007293	hsa_circRNA_007105
ASCRP3007294	hsa_circRNA_103847
ASCRP3007295	hsa_circRNA_405781
ASCRP3007296	hsa_circRNA_103345
ASCRP3007297	hsa_circRNA_407000
ASCRP3007298	hsa_circRNA_077367
ASCRP3007299	hsa_circRNA_001387
ASCRP3007300	hsa_circRNA_006431
ASCRP3007301	hsa_circRNA_001670
ASCRP3007302	hsa_circRNA_003272
ASCRP3007303	hsa_circRNA_103007
ASCRP3007304	hsa_circRNA_001537
ASCRP3007305	hsa_circRNA_405039
ASCRP3007306	hsa_circRNA_088281
ASCRP3007307	hsa_circRNA_001717
ASCRP3007308	hsa_circRNA_042474
ASCRP3007309	hsa_circRNA_102688
ASCRP3007310	hsa_circRNA_089474
ASCRP3007311	hsa_circRNA_100255
ASCRP3007312	hsa_circRNA_100606
ASCRP3007313	hsa_circRNA_101524
ASCRP3007314	hsa_circRNA_406431
ASCRP3007315	hsa_circRNA_001527
ASCRP3007316	hsa_circRNA_406129
ASCRP3007317	hsa_circRNA_029031
ASCRP3007318	hsa_circRNA_406328
ASCRP3007319	hsa_circRNA_001281
ASCRP3007320	hsa_circRNA_406161
ASCRP3007321	hsa_circRNA_007966
ASCRP3007322	hsa_circRNA_024951
ASCRP3007323	hsa_circRNA_406087
ASCRP3007324	hsa_circRNA_103695
ASCRP3007325	hsa_circRNA_072979
ASCRP3007326	hsa_circRNA_055387
ASCRP3007327	hsa_circRNA_040203
ASCRP3007328	hsa_circRNA_103817
ASCRP3007329	hsa_circRNA_045788
ASCRP3007330	hsa_circRNA_100243
ASCRP3007331	hsa_circRNA_406097
ASCRP3007332	hsa_circRNA_001203
ASCRP3007333	hsa_circRNA_000168
ASCRP3007334	hsa_circRNA_406609
ASCRP3007335	hsa_circRNA_003223
ASCRP3007336	hsa_circRNA_103066
ASCRP3007337	hsa_circRNA_085976
ASCRP3007338	hsa_circRNA_038054
ASCRP3007339	hsa_circRNA_406085
ASCRP3007340	hsa_circRNA_031393
ASCRP3007341	hsa_circRNA_101045
ASCRP3007342	hsa_circRNA_101229
ASCRP3007343	hsa_circRNA_101880
ASCRP3007344	hsa_circRNA_063623
ASCRP3007345	hsa_circRNA_405320
ASCRP3007346	hsa_circRNA_100335
ASCRP3007347	hsa_circRNA_000107
ASCRP3007348	hsa_circRNA_003618
ASCRP3007349	hsa_circRNA_102683
ASCRP3007350	hsa_circRNA_001298
ASCRP3007351	hsa_circRNA_008464
ASCRP3007352	hsa_circRNA_405389
ASCRP3007353	hsa_circRNA_101391
ASCRP3007354	hsa_circRNA_100438
ASCRP3007355	hsa_circRNA_063408
ASCRP3007356	hsa_circRNA_033155
ASCRP3007357	hsa_circRNA_405961
ASCRP3007358	hsa_circRNA_008936
ASCRP3007359	hsa_circRNA_104034
ASCRP3007360	hsa_circRNA_103704
ASCRP3007361	hsa_circRNA_007315
ASCRP3007362	hsa_circRNA_066246
ASCRP3007363	hsa_circRNA_405947
ASCRP3007364	hsa_circRNA_406955
ASCRP3007365	hsa_circRNA_071760
ASCRP3007366	hsa_circRNA_403985
ASCRP3007367	hsa_circRNA_076057
ASCRP3007368	hsa_circRNA_406932
ASCRP3007369	hsa_circRNA_405395
ASCRP3007370	hsa_circRNA_002873
ASCRP3007371	hsa_circRNA_103307
ASCRP3007372	hsa_circRNA_100209
ASCRP3007373	hsa_circRNA_103798
ASCRP3007374	hsa_circRNA_075522
ASCRP3007375	hsa_circRNA_102113
ASCRP3007376	hsa_circRNA_407341
ASCRP3007377	hsa_circRNA_005272
ASCRP3007378	hsa_circRNA_402647
ASCRP3007379	hsa_circRNA_404862
ASCRP3007380	hsa_circRNA_100428
ASCRP3007381	hsa_circRNA_006728
ASCRP3007382	hsa_circRNA_101591
ASCRP3007383	hsa_circRNA_038883
ASCRP3007384	hsa_circRNA_101561
ASCRP3007385	hsa_circRNA_091304
ASCRP3007386	hsa_circRNA_403042
ASCRP3007387	hsa_circRNA_077771
ASCRP3007388	hsa_circRNA_092487
ASCRP3007389	hsa_circRNA_104993
ASCRP3007390	hsa_circRNA_092495
ASCRP3007391	hsa_circRNA_101768
ASCRP3007392	hsa_circRNA_101769
ASCRP3007393	hsa_circRNA_104355
ASCRP3007394	hsa_circRNA_081028
ASCRP3007395	hsa_circRNA_068472
ASCRP3007396	hsa_circRNA_000015
ASCRP3007397	hsa_circRNA_000746
ASCRP3007398	hsa_circRNA_104184
ASCRP3007399	hsa_circRNA_104656
ASCRP3007400	hsa_circRNA_044833
ASCRP3007401	hsa_circRNA_404592
ASCRP3007402	hsa_circRNA_101058
ASCRP3007403	hsa_circRNA_008652
ASCRP3007404	hsa_circRNA_048148
ASCRP3007405	hsa_circRNA_101575
ASCRP3007406	hsa_circRNA_000784
ASCRP3007407	hsa_circRNA_401006
ASCRP3007408	hsa_circRNA_004477
ASCRP3007409	hsa_circRNA_406612
ASCRP3007410	hsa_circRNA_037096
ASCRP3007411	hsa_circRNA_102924
ASCRP3007412	hsa_circRNA_001113
ASCRP3007413	hsa_circRNA_104642
ASCRP3007414	hsa_circRNA_403530
ASCRP3007415	hsa_circRNA_104251
ASCRP3007416	hsa_circRNA_089202
ASCRP3007417	hsa_circRNA_005104
ASCRP3007418	hsa_circRNA_405552
ASCRP3007419	hsa_circRNA_006604
ASCRP3007420	hsa_circRNA_002562
ASCRP3007421	hsa_circRNA_000435
ASCRP3007422	hsa_circRNA_400619
ASCRP3007423	hsa_circRNA_101827
ASCRP3007424	hsa_circRNA_001145
ASCRP3007425	hsa_circRNA_405415
ASCRP3007426	hsa_circRNA_092574
ASCRP3007427	hsa_circRNA_405167
ASCRP3007428	hsa_circRNA_023828
ASCRP3007429	hsa_circRNA_003356
ASCRP3007430	hsa_circRNA_103803
ASCRP3007431	hsa_circRNA_000129
ASCRP3007432	hsa_circRNA_004138
ASCRP3007433	hsa_circRNA_405198
ASCRP3007434	hsa_circRNA_401045
ASCRP3007435	hsa_circRNA_102881
ASCRP3007436	hsa_circRNA_101510
ASCRP3007437	hsa_circRNA_101799
ASCRP3007438	hsa_circRNA_004128
ASCRP3007439	hsa_circRNA_104231
ASCRP3007440	hsa_circRNA_104248
ASCRP3007441	hsa_circRNA_101519
ASCRP3007442	hsa_circRNA_103096
ASCRP3007443	hsa_circRNA_101460
ASCRP3007444	hsa_circRNA_101899
ASCRP3007445	hsa_circRNA_001194
ASCRP3007446	hsa_circRNA_005990
ASCRP3007447	hsa_circRNA_402954
ASCRP3007448	hsa_circRNA_102863
ASCRP3007449	hsa_circRNA_007192
ASCRP3007450	hsa_circRNA_404169
ASCRP3007451	hsa_circRNA_104138
ASCRP3007452	hsa_circRNA_406108
ASCRP3007453	hsa_circRNA_405501
ASCRP3007454	hsa_circRNA_102408
ASCRP3007455	hsa_circRNA_103299
ASCRP3007456	hsa_circRNA_101802
ASCRP3007457	hsa_circRNA_030180
ASCRP3007458	hsa_circRNA_102133
ASCRP3007459	hsa_circRNA_100863
ASCRP3007460	hsa_circRNA_405352
ASCRP3007461	hsa_circRNA_400054
ASCRP3007462	hsa_circRNA_101066
ASCRP3007463	hsa_circRNA_102137
ASCRP3007464	hsa_circRNA_104973
ASCRP3007465	hsa_circRNA_048584
ASCRP3007466	hsa_circRNA_401666
ASCRP3007467	hsa_circRNA_056829
ASCRP3007468	hsa_circRNA_105021
ASCRP3007469	hsa_circRNA_001216
ASCRP3007470	hsa_circRNA_104392
ASCRP3007471	hsa_circRNA_008765
ASCRP3007472	hsa_circRNA_001244
ASCRP3007473	hsa_circRNA_102959
ASCRP3007474	hsa_circRNA_103978
ASCRP3007475	hsa_circRNA_404521
ASCRP3007476	hsa_circRNA_080346
ASCRP3007477	hsa_circRNA_057748
ASCRP3007478	hsa_circRNA_102645
ASCRP3007479	hsa_circRNA_103047
ASCRP3007480	hsa_circRNA_402692
ASCRP3007481	hsa_circRNA_100867
ASCRP3007482	hsa_circRNA_104934
ASCRP3007483	hsa_circRNA_100497
ASCRP3007484	hsa_circRNA_101011
ASCRP3007485	hsa_circRNA_105001
ASCRP3007486	hsa_circRNA_402028
ASCRP3007487	hsa_circRNA_000407
ASCRP3007488	hsa_circRNA_058361
ASCRP3007489	hsa_circRNA_100020
ASCRP3007490	hsa_circRNA_406768
ASCRP3007491	hsa_circRNA_074270
ASCRP3007492	hsa_circRNA_401945
ASCRP3007493	hsa_circRNA_021602
ASCRP3007494	hsa_circRNA_405438
ASCRP3007495	hsa_circRNA_100311
ASCRP3007496	hsa_circRNA_104353
ASCRP3007497	hsa_circRNA_092443
ASCRP3007498	hsa_circRNA_404894
ASCRP3007499	hsa_circRNA_006692
ASCRP3007500	hsa_circRNA_407263
ASCRP3007501	hsa_circRNA_404013
ASCRP3007502	hsa_circRNA_102483
ASCRP3007503	hsa_circRNA_407171
ASCRP3007504	hsa_circRNA_103972
ASCRP3007505	hsa_circRNA_404312
ASCRP3007506	hsa_circRNA_404574
ASCRP3007507	hsa_circRNA_079329
ASCRP3007508	hsa_circRNA_005080
ASCRP3007509	hsa_circRNA_030039
ASCRP3007510	hsa_circRNA_103633
ASCRP3007511	hsa_circRNA_100832
ASCRP3007512	hsa_circRNA_406924
ASCRP3007513	hsa_circRNA_103728
ASCRP3007514	hsa_circRNA_104886
ASCRP3007515	hsa_circRNA_101879
ASCRP3007516	hsa_circRNA_104939
ASCRP3007517	hsa_circRNA_406951
ASCRP3007518	hsa_circRNA_405775
ASCRP3007519	hsa_circRNA_003122
ASCRP3007520	hsa_circRNA_004611
ASCRP3007521	hsa_circRNA_002750
ASCRP3007522	hsa_circRNA_101847
ASCRP3007523	hsa_circRNA_101178
ASCRP3007524	hsa_circRNA_103584
ASCRP3007525	hsa_circRNA_101938
ASCRP3007526	hsa_circRNA_001714
ASCRP3007527	hsa_circRNA_068593
ASCRP3007528	hsa_circRNA_006998
ASCRP3007529	hsa_circRNA_074933
ASCRP3007530	hsa_circRNA_104005
ASCRP3007531	hsa_circRNA_104124
ASCRP3007532	hsa_circRNA_405686
ASCRP3007533	hsa_circRNA_102074
ASCRP3007534	hsa_circRNA_102075
ASCRP3007535	hsa_circRNA_104698
ASCRP3007536	hsa_circRNA_406698
ASCRP3007537	hsa_circRNA_031007
ASCRP3007538	hsa_circRNA_406590
ASCRP3007539	hsa_circRNA_001556
ASCRP3007540	hsa_circRNA_405057
ASCRP3007541	hsa_circRNA_407237
ASCRP3007542	hsa_circRNA_100550
ASCRP3007543	hsa_circRNA_100478
ASCRP3007544	hsa_circRNA_008699
ASCRP3007545	hsa_circRNA_103637
ASCRP3007546	hsa_circRNA_404836
ASCRP3007547	hsa_circRNA_070154
ASCRP3007548	hsa_circRNA_004014
ASCRP3007549	hsa_circRNA_100738
ASCRP3007550	hsa_circRNA_100699
ASCRP3007551	hsa_circRNA_100701
ASCRP3007552	hsa_circRNA_002812
ASCRP3007553	hsa_circRNA_406390
ASCRP3007554	hsa_circRNA_102393
ASCRP3007555	hsa_circRNA_400320
ASCRP3007556	hsa_circRNA_039219
ASCRP3007557	hsa_circRNA_405903
ASCRP3007558	hsa_circRNA_103358
ASCRP3007559	hsa_circRNA_071679
ASCRP3007560	hsa_circRNA_000327
ASCRP3007561	hsa_circRNA_002930
ASCRP3007562	hsa_circRNA_402177
ASCRP3007563	hsa_circRNA_001350
ASCRP3007564	hsa_circRNA_100233
ASCRP3007565	hsa_circRNA_102096
ASCRP3007566	hsa_circRNA_060530
ASCRP3007567	hsa_circRNA_062857
ASCRP3007568	hsa_circRNA_087631
ASCRP3007569	hsa_circRNA_405509
ASCRP3007570	hsa_circRNA_104697
ASCRP3007571	hsa_circRNA_100081
ASCRP3007572	hsa_circRNA_000954
ASCRP3007573	hsa_circRNA_404830
ASCRP3007574	hsa_circRNA_000536
ASCRP3007575	hsa_circRNA_101353
ASCRP3007576	hsa_circRNA_103980
ASCRP3007577	hsa_circRNA_060011
ASCRP3007578	hsa_circRNA_100109
ASCRP3007579	hsa_circRNA_104086
ASCRP3007580	hsa_circRNA_055264
ASCRP3007581	hsa_circRNA_102212
ASCRP3007582	hsa_circRNA_405854
ASCRP3007583	hsa_circRNA_101177
ASCRP3007584	hsa_circRNA_405532
ASCRP3007585	hsa_circRNA_104989
ASCRP3007586	hsa_circRNA_074595
ASCRP3007587	hsa_circRNA_100236
ASCRP3007588	hsa_circRNA_400519
ASCRP3007589	hsa_circRNA_007756
ASCRP3007590	hsa_circRNA_009127
ASCRP3007591	hsa_circRNA_015962
ASCRP3007592	hsa_circRNA_101126
ASCRP3007593	hsa_circRNA_102049
ASCRP3007594	hsa_circRNA_102051
ASCRP3007595	hsa_circRNA_406994
ASCRP3007596	hsa_circRNA_001175
ASCRP3007597	hsa_circRNA_402733
ASCRP3007598	hsa_circRNA_404579
ASCRP3007599	hsa_circRNA_006891
ASCRP3007600	hsa_circRNA_103414
ASCRP3007601	hsa_circRNA_019376
ASCRP3007602	hsa_circRNA_087352
ASCRP3007603	hsa_circRNA_404501
ASCRP3007604	hsa_circRNA_030239
ASCRP3007605	hsa_circRNA_100597
ASCRP3007606	hsa_circRNA_403950
ASCRP3007607	hsa_circRNA_101830
ASCRP3007608	hsa_circRNA_404768
ASCRP3007609	hsa_circRNA_000875
ASCRP3007610	hsa_circRNA_000465
ASCRP3007611	hsa_circRNA_001968
ASCRP3007612	hsa_circRNA_101669
ASCRP3007613	hsa_circRNA_040773
ASCRP3007614	hsa_circRNA_400780
ASCRP3007615	hsa_circRNA_100992
ASCRP3007616	hsa_circRNA_100181
ASCRP3007617	hsa_circRNA_403287
ASCRP3007618	hsa_circRNA_101063
ASCRP3007619	hsa_circRNA_101062
ASCRP3007620	hsa_circRNA_011032
ASCRP3007621	hsa_circRNA_404741
ASCRP3007622	hsa_circRNA_102444
ASCRP3007623	hsa_circRNA_003252
ASCRP3007624	hsa_circRNA_101097
ASCRP3007625	hsa_circRNA_100432
ASCRP3007626	hsa_circRNA_406432
ASCRP3007627	hsa_circRNA_100246
ASCRP3007628	hsa_circRNA_092378
ASCRP3007629	hsa_circRNA_001589
ASCRP3007630	hsa_circRNA_075805
ASCRP3007631	hsa_circRNA_003792
ASCRP3007632	hsa_circRNA_104956
ASCRP3007633	hsa_circRNA_104337
ASCRP3007634	hsa_circRNA_000775
ASCRP3007635	hsa_circRNA_102588
ASCRP3007636	hsa_circRNA_101429
ASCRP3007637	hsa_circRNA_406391
ASCRP3007638	hsa_circRNA_087538
ASCRP3007639	hsa_circRNA_045920
ASCRP3007640	hsa_circRNA_062997
ASCRP3007641	hsa_circRNA_401725
ASCRP3007642	hsa_circRNA_102958
ASCRP3007643	hsa_circRNA_078780
ASCRP3007644	hsa_circRNA_102600
ASCRP3007645	hsa_circRNA_101127
ASCRP3007646	hsa_circRNA_001085
ASCRP3007647	hsa_circRNA_103088
ASCRP3007648	hsa_circRNA_075796
ASCRP3007649	hsa_circRNA_101640
ASCRP3007650	hsa_circRNA_404848
ASCRP3007651	hsa_circRNA_102699
ASCRP3007652	hsa_circRNA_040206
ASCRP3007653	hsa_circRNA_104781
ASCRP3007654	hsa_circRNA_400033
ASCRP3007655	hsa_circRNA_406111
ASCRP3007656	hsa_circRNA_403715
ASCRP3007657	hsa_circRNA_100708
ASCRP3007658	hsa_circRNA_076039
ASCRP3007659	hsa_circRNA_037760
ASCRP3007660	hsa_circRNA_005732
ASCRP3007661	hsa_circRNA_005073
ASCRP3007662	hsa_circRNA_102228
ASCRP3007663	hsa_circRNA_001359
ASCRP3007664	hsa_circRNA_047917
ASCRP3007665	hsa_circRNA_103508
ASCRP3007666	hsa_circRNA_101679
ASCRP3007667	hsa_circRNA_074491
ASCRP3007668	hsa_circRNA_084708
ASCRP3007669	hsa_circRNA_404215
ASCRP3007670	hsa_circRNA_052621
ASCRP3007671	hsa_circRNA_104721
ASCRP3007672	hsa_circRNA_066859
ASCRP3007673	hsa_circRNA_000366
ASCRP3007674	hsa_circRNA_100548
ASCRP3007675	hsa_circRNA_048977
ASCRP3007676	hsa_circRNA_011205
ASCRP3007677	hsa_circRNA_011206
ASCRP3007678	hsa_circRNA_058819
ASCRP3007679	hsa_circRNA_076734
ASCRP3007680	hsa_circRNA_080289
ASCRP3007681	hsa_circRNA_404753
ASCRP3007682	hsa_circRNA_103391
ASCRP3007683	hsa_circRNA_103460
ASCRP3007684	hsa_circRNA_400428
ASCRP3007685	hsa_circRNA_103772
ASCRP3007686	hsa_circRNA_405280
ASCRP3007687	hsa_circRNA_406403
ASCRP3007688	hsa_circRNA_101110
ASCRP3007689	hsa_circRNA_010906
ASCRP3007690	hsa_circRNA_404475
ASCRP3007691	hsa_circRNA_002566
ASCRP3007692	hsa_circRNA_100370
ASCRP3007693	hsa_circRNA_003527
ASCRP3007694	hsa_circRNA_102500
ASCRP3007695	hsa_circRNA_402082
ASCRP3007696	hsa_circRNA_100519
ASCRP3007697	hsa_circRNA_404723
ASCRP3007698	hsa_circRNA_104182
ASCRP3007699	hsa_circRNA_003656
ASCRP3007700	hsa_circRNA_100790
ASCRP3007701	hsa_circRNA_008172
ASCRP3007702	hsa_circRNA_000883
ASCRP3007703	hsa_circRNA_403720
ASCRP3007704	hsa_circRNA_092396
ASCRP3007705	hsa_circRNA_100264
ASCRP3007706	hsa_circRNA_102906
ASCRP3007707	hsa_circRNA_060491
ASCRP3007708	hsa_circRNA_404487
ASCRP3007709	hsa_circRNA_104506
ASCRP3007710	hsa_circRNA_407064
ASCRP3007711	hsa_circRNA_001112
ASCRP3007712	hsa_circRNA_104131
ASCRP3007713	hsa_circRNA_068772
ASCRP3007714	hsa_circRNA_000870
ASCRP3007715	hsa_circRNA_403882
ASCRP3007716	hsa_circRNA_104679
ASCRP3007717	hsa_circRNA_400172
ASCRP3007718	hsa_circRNA_102066
ASCRP3007719	hsa_circRNA_404889
ASCRP3007720	hsa_circRNA_041586
ASCRP3007721	hsa_circRNA_407197
ASCRP3007722	hsa_circRNA_070703
ASCRP3007723	hsa_circRNA_006177
ASCRP3007724	hsa_circRNA_400418
ASCRP3007725	hsa_circRNA_049472
ASCRP3007726	hsa_circRNA_060776
ASCRP3007727	hsa_circRNA_101430
ASCRP3007728	hsa_circRNA_032535
ASCRP3007729	hsa_circRNA_103246
ASCRP3007730	hsa_circRNA_013452
ASCRP3007731	hsa_circRNA_054124
ASCRP3007732	hsa_circRNA_102443
ASCRP3007733	hsa_circRNA_100458
ASCRP3007734	hsa_circRNA_001090
ASCRP3007735	hsa_circRNA_100768
ASCRP3007736	hsa_circRNA_105024
ASCRP3007737	hsa_circRNA_403913
ASCRP3007738	hsa_circRNA_101122
ASCRP3007739	hsa_circRNA_102985
ASCRP3007740	hsa_circRNA_102629
ASCRP3007741	hsa_circRNA_102091
ASCRP3007742	hsa_circRNA_000522
ASCRP3007743	hsa_circRNA_404466
ASCRP3007744	hsa_circRNA_041099
ASCRP3007745	hsa_circRNA_404726
ASCRP3007746	hsa_circRNA_007059
ASCRP3007747	hsa_circRNA_400711
ASCRP3007748	hsa_circRNA_406964
ASCRP3007749	hsa_circRNA_000952
ASCRP3007750	hsa_circRNA_007570
ASCRP3007751	hsa_circRNA_405020
ASCRP3007752	hsa_circRNA_102467
ASCRP3007753	hsa_circRNA_092442
ASCRP3007754	hsa_circRNA_104579
ASCRP3007755	hsa_circRNA_405545
ASCRP3007756	hsa_circRNA_005800
ASCRP3007757	hsa_circRNA_100350
ASCRP3007758	hsa_circRNA_070294
ASCRP3007759	hsa_circRNA_405840
ASCRP3007760	hsa_circRNA_103235
ASCRP3007761	hsa_circRNA_104481
ASCRP3007762	hsa_circRNA_043247
ASCRP3007763	hsa_circRNA_104151
ASCRP3007764	hsa_circRNA_100482
ASCRP3007765	hsa_circRNA_400162
ASCRP3007766	hsa_circRNA_101571
ASCRP3007767	hsa_circRNA_104728
ASCRP3007768	hsa_circRNA_011459
ASCRP3007769	hsa_circRNA_404594
ASCRP3007770	hsa_circRNA_003307
ASCRP3007771	hsa_circRNA_001226
ASCRP3007772	hsa_circRNA_104990
ASCRP3007773	hsa_circRNA_100101
ASCRP3007774	hsa_circRNA_000232
ASCRP3007775	hsa_circRNA_406928
ASCRP3007776	hsa_circRNA_026154
ASCRP3007777	hsa_circRNA_102990
ASCRP3007778	hsa_circRNA_091610
ASCRP3007779	hsa_circRNA_003447
ASCRP3007780	hsa_circRNA_104474
ASCRP3007781	hsa_circRNA_104381
ASCRP3007782	hsa_circRNA_000299
ASCRP3007783	hsa_circRNA_000447
ASCRP3007784	hsa_circRNA_004988
ASCRP3007785	hsa_circRNA_077007
ASCRP3007786	hsa_circRNA_102605
ASCRP3007787	hsa_circRNA_405065
ASCRP3007788	hsa_circRNA_102784
ASCRP3007789	hsa_circRNA_104218
ASCRP3007790	hsa_circRNA_101039
ASCRP3007791	hsa_circRNA_100754
ASCRP3007792	hsa_circRNA_001691
ASCRP3007793	hsa_circRNA_404961
ASCRP3007794	hsa_circRNA_103553
ASCRP3007795	hsa_circRNA_402239
ASCRP3007796	hsa_circRNA_104253
ASCRP3007797	hsa_circRNA_002439
ASCRP3007798	hsa_circRNA_001413
ASCRP3007799	hsa_circRNA_100326
ASCRP3007800	hsa_circRNA_103983
ASCRP3007801	hsa_circRNA_103259
ASCRP3007802	hsa_circRNA_004496
ASCRP3007803	hsa_circRNA_032646
ASCRP3007804	hsa_circRNA_406904
ASCRP3007805	hsa_circRNA_100084
ASCRP3007806	hsa_circRNA_104485
ASCRP3007807	hsa_circRNA_016921
ASCRP3007808	hsa_circRNA_103214
ASCRP3007809	hsa_circRNA_402061
ASCRP3007810	hsa_circRNA_101334
ASCRP3007811	hsa_circRNA_000551
ASCRP3007812	hsa_circRNA_059104
ASCRP3007813	hsa_circRNA_100077
ASCRP3007814	hsa_circRNA_402755
ASCRP3007815	hsa_circRNA_102724
ASCRP3007816	hsa_circRNA_102725
ASCRP3007817	hsa_circRNA_100310
ASCRP3007818	hsa_circRNA_100221
ASCRP3007819	hsa_circRNA_104921
ASCRP3007820	hsa_circRNA_049963
ASCRP3007821	hsa_circRNA_406238
ASCRP3007822	hsa_circRNA_008721
ASCRP3007823	hsa_circRNA_104478
ASCRP3007824	hsa_circRNA_102390
ASCRP3007825	hsa_circRNA_025402
ASCRP3007826	hsa_circRNA_066876
ASCRP3007827	hsa_circRNA_400803
